AgeMonths,RelativeDeviation,FeedsStdDev,PctDaysOutOfRange,Label
14,-2.24427,0.82272,0.411538,Normal
13,0.936987,0.528586,0.0373809,Normal
2,-0.825454,0.0230511,0.378102,Normal
20,0.44531,0.537442,0.361892,Normal
7,-1.2243,0.612853,0.993726,Critical
18,0.87436,0.349036,0.10862,Normal
23,0.0424855,0.558221,0.227379,Normal
15,-0.335259,0,0.233688,Normal
15,1.87629,0.77812,0.568561,Normal
20,2.4916,0.521368,0.700919,Warning
22,-2.51702,1.06528,0.756557,Warning
23,-0.0588012,0.757134,0.500724,Normal
11,1.2061,0.483682,0.833113,Critical
4,-2.4994,0.552051,1,Critical
23,-3,1.32838,1,Critical
9,-1.34026,1.18473,0.907859,Critical
10,-3,1.02568,0.262533,Normal
3,0.021268,1.13007,0.111235,Normal
16,-0.467438,0.484716,0.464371,Normal
19,0.808725,0.228754,0.36652,Normal
0,2.95863,0.617862,0.32806,Normal
2,-1.48196,0.35386,0.538718,Normal
2,0.460706,0.451759,0.15638,Normal
7,0.874415,0.881975,0,Normal
1,-0.211833,1.01989,0,Normal
18,-0.717779,0.973468,0.02419,Normal
2,-1.25971,1.24157,0.708354,Warning
15,0.675486,0.529936,0.0169537,Normal
6,1.14408,0.709513,1,Warning
21,0.208442,0.934363,0.0203051,Normal
21,1.3376,0.423878,0.403854,Normal
17,0.144453,0.204662,0.259214,Normal
0,1.32069,0.060809,0.674126,Warning
15,-0.140981,1.13077,0.430107,Normal
15,-0.178647,0.970769,0.0752086,Normal
3,2.1419,0.722076,0.393437,Normal
1,-2.35425,0.889695,0.941064,Critical
1,0.703943,1.13243,0.138305,Warning
23,3.34322,0.87324,0.678641,Warning
20,-0.621328,0.958835,0,Normal
21,-0.474379,0.759006,0.314779,Normal
9,-0.280619,0.719162,0.214709,Normal
6,-1.73086,0.976226,0.580541,Normal
20,-0.374003,0.246832,0.297844,Normal
4,-4.30084,0.416185,0.78688,Warning
23,2.45483,0.623328,0.80174,Warning
10,-0.917718,0.890167,0.340956,Normal
15,0.290424,0.991035,0.541098,Normal
5,-0.672564,0.501725,0,Normal
19,-0.24102,0.623606,0.114167,Normal
8,-2.53235,1.39313,0.504741,Normal
5,0.917137,0,0.362367,Normal
20,0.82045,0.303196,0.984792,Warning
9,0.453684,0.14246,0.157416,Normal
10,-2.7661,0.906298,0.767797,Warning
21,2.51012,0.756448,0.772867,Warning
19,-0.705415,0,0.10037,Normal
15,0.691678,1.1815,0.394154,Normal
11,0.0920115,0.888579,0.249919,Normal
20,-1.69271,0,0.889213,Normal
14,-2.53651,0.076064,0.922871,Critical
3,1.53202,0.4486,0.757994,Warning
4,2.56334,0.599833,0.670769,Warning
2,4.25552,0.580591,0.644173,Normal
18,-1.51467,1.54203,0.84489,Warning
6,0.299498,0.293714,0.395768,Normal
4,-0.424772,0.783941,0.215262,Normal
22,-0.0225072,0,0.488384,Normal
17,0.12142,0,0.252969,Normal
19,-1.11651,0.807455,0.708213,Warning
9,0.631105,0.696641,0.636897,Warning
0,-0.640137,0.95924,0,Normal
12,-1.89648,0.216629,0.965901,Critical
0,0.254621,0.476714,0.0819644,Normal
7,0.161978,0.358065,0.288704,Normal
0,-0.0955704,0.989597,0.37884,Normal
0,4.09914,0.867079,0.934994,Critical
11,-0.686932,0.801561,0.551755,Normal
6,-2.87167,0,0.748872,Warning
9,0.98732,0.702822,0.115866,Normal
15,3.51298,0.239837,0.805696,Warning
19,-1.01268,0.786794,0.571433,Normal
14,0.661919,0.573002,0.196981,Normal
13,0.303487,0.370653,0.482362,Normal
12,-0.289803,0.00571751,0.513786,Normal
10,-0.245529,0.779184,0,Normal
13,-0.371996,0.760681,0,Normal
4,-0.0676002,0.40556,0.184389,Normal
16,-0.97537,0.827432,0.0836604,Normal
15,0.37556,0.684179,0.761969,Normal
20,-1.38284,0.339392,1,Critical
16,-0.404975,0.557588,0.528822,Normal
14,-1.22316,0.226589,0.722235,Warning
19,-0.728793,0,0.256908,Normal
0,0.628992,0.809746,0.179163,Normal
17,-0.617633,0.240426,0.530624,Normal
22,-0.0396965,0.604783,0.362473,Normal
18,-3,0.684051,0.728729,Normal
23,0.571126,1.04372,0.775388,Warning
17,0.125022,0.452572,0.385522,Normal
13,1.40583,0.345274,0.490174,Normal
20,0.471671,0.958437,0.0722426,Normal
5,-0.208289,0.919337,0,Normal
10,1.58382,0.426318,0.811724,Warning
6,0.0606705,0.57805,0.152891,Normal
10,0.87424,0.991747,0.74375,Warning
11,-0.671367,0.0375875,0,Normal
4,-0.126572,0.721282,0,Normal
6,0.0124665,0,0.35808,Normal
15,0.475558,0.438913,0.383694,Normal
1,0.358456,1.6251,0.342967,Normal
20,-1.26454,0.676429,0.861996,Warning
16,0.404902,0.292001,0.0614456,Normal
18,0.661339,0.614897,0.0447629,Normal
4,-0.174629,0.0928947,0,Normal
8,-0.240323,0.27497,0.234346,Normal
21,0.0672563,0.93589,0.154468,Normal
5,-0.804004,0.913626,0.00859164,Normal
12,-0.660139,0,0.66103,Warning
16,1.30279,1.41336,0.252589,Warning
4,-3.30948,0.836272,0.758769,Warning
14,-2.77356,0.312017,0.865919,Warning
4,-2.06488,0.0685936,0.998615,Critical
12,-2.54709,0.0997761,0.799331,Warning
22,1.20907,0.0480452,0.617431,Warning
16,0.261744,0.987551,0.496134,Normal
19,0.928632,0.155618,0.171368,Normal
1,-1.67101,1.18545,0.868814,Warning
6,-2.74951,1.21834,0.786857,Warning
21,-0.299109,0.210388,0.206897,Normal
14,-1.41263,0.0540858,0.857127,Critical
1,-2.38586,0.749024,1,Critical
2,-0.0647567,0.0687226,0.673741,Normal
13,0.715416,0.480119,0.204997,Normal
19,1.46325,0,0.471498,Normal
16,0.0338,0.598036,0.50417,Normal
1,-0.419129,1.0241,0.295733,Normal
14,-0.28747,1.12756,0.299311,Normal
8,0.682841,0.353199,0,Normal
20,-3,0.594483,1,Critical
0,3.4219,0.62691,0.527171,Normal
18,2.5484,1.02008,1,Critical
6,-1.583,0.205861,0.404078,Normal
2,-2.51507,0.535299,0.661083,Warning
15,-1.81261,0.584793,0.739814,Warning
18,-2.22459,0.503601,1,Critical
16,-3,0.374657,0.97933,Critical
9,-0.479118,0.997534,0.374084,Normal
13,0.385587,0.914689,0,Normal
7,-0.014254,1.10588,0.538228,Normal
13,0.465721,0.768166,0.662266,Warning
2,0.826532,0.708091,0.570448,Normal
3,-3.55657,0.444752,0.698426,Warning
12,3.69023,0.732665,0.661401,Warning
18,3.89767,0,0.779897,Warning
7,3.00053,0.63302,0.431989,Normal
6,-0.417667,0.666969,0.869705,Warning
11,1.25445,0.390055,0.312211,Normal
22,2.88818,0.26415,0.909529,Critical
3,0.467842,0.309143,0.275268,Normal
7,-1.86767,0.165496,0.643705,Warning
9,0.366532,0.574832,0.113439,Normal
0,-1.97926,0.761439,0.809896,Warning
21,1.19308,0,0.472406,Normal
2,-4.454,0.555103,1,Critical
5,-0.042996,0.164146,0.295602,Normal
4,-1.35415,0.887722,0.429187,Warning
0,0.0239394,0.505872,0.393712,Normal
2,-2.01002,0,0.510033,Normal
14,-0.368776,0.982337,0.564711,Warning
0,0.675412,0,0.0759669,Normal
5,0.143818,0.370016,0.310441,Normal
13,-0.0460565,0.398695,0.568864,Normal
10,-2.08856,0.374868,0.893957,Warning
14,2.14837,1.07727,0.293074,Normal
14,-0.320957,0.334648,0.000984578,Normal
7,-0.235136,0.749329,0.535497,Normal
20,0.166678,1.05715,0.280959,Normal
5,-1.78147,0.703766,0.643217,Critical
23,0.112534,0,0.267124,Warning
22,0.261331,0.577918,0.382144,Normal
13,0.857466,1.01192,0.25758,Normal
11,0.940886,1.02789,0.686311,Warning
6,-1.38029,0.38859,0.727773,Warning
16,-0.0774272,1.08533,0.236252,Normal
5,2.63341,1.02754,0.5562,Normal
1,0.634089,0.671902,0,Normal
7,-1.68551,0.67447,0.939224,Critical
17,0.412373,0.512436,0,Normal
13,-1.10973,0.710411,0.784524,Warning
13,-0.0358084,0.718667,0.265154,Normal
19,1.40997,0.902862,0.683349,Warning
17,0.430329,1.04794,0.307388,Normal
11,0.762005,0.878685,0.34402,Normal
20,0.221627,0.952046,0.326737,Normal
12,-2.34715,0.969133,0.441251,Normal
15,1.83035,0.42003,0.671374,Warning
21,-1.55652,0.874133,0.570505,Normal
19,2.08717,1.0563,0.983771,Critical
22,-3,0.657429,0.919892,Critical
0,-0.186431,0.378657,0.179029,Normal
10,0.944857,0.242055,0.483684,Normal
11,1.61107,0.317666,0.560745,Normal
5,0.114707,1.06521,0.342152,Normal
14,0.0679874,0.562885,0.227403,Normal
22,-0.398905,0.849122,0.27392,Normal
10,0.520123,0.754544,0.151969,Normal
2,3.92315,0.162446,1,Critical
9,-1.77716,0.694055,0.263156,Normal
18,0.339827,0.735224,0.262016,Normal
22,0.0427166,0.371947,0.14237,Normal
18,-0.465551,0.77858,0,Normal
23,0.225992,0.266378,0.546024,Normal
5,-1.75877,0,0.284157,Normal
14,-2.73119,1.08703,0.827331,Warning
12,-2.25345,1.20224,1,Critical
12,-1.72164,0.0498304,0.832101,Warning
11,3.08792,0.805659,0.388678,Normal
2,-0.95147,0.739992,0.259923,Normal
23,0.31002,0,0.699609,Normal
12,1.06665,0.585383,0.576184,Normal
5,4.19347,0.169594,0.160517,Normal
9,-0.684985,0.687789,0.281788,Normal
0,-1.83117,0.851568,0.77042,Warning
11,-1.17162,0.565674,0.995553,Warning
12,-2.17783,0.602503,0.632182,Warning
5,-2.35675,1.06082,0.625873,Warning
20,-1.59405,0.384043,0.617725,Warning
18,0.607023,0,0.0667161,Normal
12,-0.751333,1.10321,0.552214,Normal
6,0.880286,0.433924,0.618362,Warning
7,0.218307,0.413597,0,Warning
6,0.750503,0.721135,0.56297,Normal
7,-0.0281662,0.239593,0.6378,Normal
16,0.170675,0.291429,0.572832,Normal
11,-3,0.211172,0.726782,Warning
17,0.613721,0.492811,0.126663,Warning
23,-0.268892,0.496404,0.293256,Normal
1,-3.20533,0.963729,0.850264,Warning
13,0.474043,0.590026,0.262416,Normal
5,-0.955161,0.627189,0.329024,Normal
17,-1.22902,0.00611236,0.426726,Normal
6,-0.429317,0.918121,0.250562,Normal
5,-2.23883,0.158123,0.507883,Warning
9,0.045695,0.393104,0.221926,Normal
6,2.97833,0.379843,0.314248,Normal
8,0.280339,0.617285,0.297094,Normal
11,0.125349,0.771067,0.0539792,Normal
6,1.00115,0.917713,0.60435,Warning
6,0.800924,0.187711,0,Normal
6,-1.46672,1.08922,0.384617,Normal
15,-0.004669,0.634805,0.244882,Normal
2,1.51542,0.385105,0.956239,Critical
12,0.695578,0.38155,0.254928,Normal
15,-2.06562,0.521995,0.685359,Warning
9,-0.134797,0.24118,0.168651,Normal
2,0.370819,0.585187,0,Normal
10,1.02157,0.693466,1,Warning
21,1.09082,0.906027,0.321061,Normal
19,3.46081,0.87196,0.289455,Normal
2,-0.262704,0.677417,0.455617,Normal
13,-0.406619,0.142856,0.144379,Normal
6,-0.06458,0.842489,0.217131,Normal
2,3.1956,0.042172,0.247495,Normal
16,-2.896,0.292603,1,Critical
5,0.31778,1.29842,0,Normal
11,-1.04546,0.794232,0.54481,Normal
14,1.16894,0.312269,1,Warning
7,1.81933,0.735769,0.679098,Warning
20,2.03814,0.980592,0.922473,Critical
8,-3.26955,0,1,Critical
16,0.206113,0.515908,1,Normal
1,3.40498,0.994699,1,Critical
14,0.638407,0.591162,0.149915,Normal
9,-3,0.019472,0.904878,Critical
2,1.05629,0.393077,0.65322,Warning
18,0.712413,0.476161,0.110801,Normal
7,1.42568,0.801862,0.688481,Warning
15,-1.79918,1.23066,0.637447,Warning
7,-1.42408,0.537402,0.430255,Normal
15,-3,0.328526,1,Critical
13,-0.570479,0.874509,0,Normal
12,3.36007,0.288183,0.869928,Warning
1,-0.0072559,0.890864,0.220216,Normal
10,-2.38417,0.541527,1,Critical
5,0.19877,0.497867,0,Warning
21,-0.161513,0.945185,0.232948,Normal
13,2.65107,1.09509,1,Critical
4,-3.02148,1.64146,0.411594,Normal
14,-0.503009,0,0.032959,Normal
8,1.83646,0.815834,0.639398,Warning
1,0.539276,0.957527,0.570125,Warning
20,1.17659,0.596728,0.659397,Warning
11,3.57358,0.873761,0.734317,Warning
9,0.521085,0.315369,0.353848,Normal
7,0.237969,0.569798,0.338519,Normal
10,0.476302,0.526536,0.691429,Warning
2,-2.6503,0.96232,0.792839,Warning
6,-0.0489704,0.0911648,0.469648,Normal
22,0.38259,0.288635,0.491021,Normal
23,-0.0201735,0.379842,0.192596,Normal
12,0.332473,0.721272,0,Normal
0,-2.23214,1.08056,0.766352,Warning
22,-0.492318,1.58845,0.170834,Warning
11,-2.75656,0.165958,0.681403,Critical
11,-1.11379,0.42324,0.695706,Warning
20,1.96098,0,1,Critical
14,-2.90577,0.986802,0.854572,Warning
21,-0.439148,0.649343,0,Normal
10,2.64305,0.334999,0.717205,Warning
1,-1.35142,0.470455,0.405267,Normal
5,0.403671,0.400866,0.267201,Normal
11,1.34106,0,0.944512,Critical
2,-1.80895,0,0.576566,Normal
3,-2.6387,0.396243,0.926977,Critical
10,-0.570983,0.119982,0,Normal
6,-2.62541,0.209515,0.934206,Critical
3,2.33693,0.106864,0.574827,Normal
19,-2.23776,1.17037,0.422841,Normal
13,1.04006,0.934474,0.87786,Warning
13,1.55227,1.06247,0.687869,Warning
10,0.681667,0.925292,0.670617,Warning
16,-0.322848,0.289214,0.061077,Normal
0,-0.64145,0.472429,0.153121,Normal
19,-1.77749,0.160089,0.658431,Warning
18,2.30052,1.47519,0.533479,Normal
5,-1.17375,1.23539,0.6716,Warning
3,-0.264435,0.557595,0.307213,Normal
7,-0.329347,0.383356,0.245872,Normal
5,-1.89051,1.05902,0.825392,Warning
16,-2.07291,0.741408,0.752708,Warning
21,1.85146,1.48608,0.794323,Warning
14,-0.772994,0.173969,0.0075321,Normal
6,-0.614908,0.1922,0,Normal
7,-3.22626,0.493702,0.668902,Warning
22,0.218399,0.649269,0.0415317,Normal
5,-0.597293,0.104732,0.0123963,Normal
14,-2.90845,0.0663411,0.336144,Normal
9,-2.26625,0,0.648303,Warning
11,3.9874,0.0111065,0.668638,Warning
5,0.310739,0.606142,0.384102,Normal
23,-0.646447,0.214588,0,Normal
7,-0.325339,0.0602936,0.460176,Normal
10,0.631642,0.724975,0.192535,Normal
22,-0.0763734,0.791181,0.0283376,Normal
14,0.967956,0.676626,0.788385,Critical
4,-0.650318,1.05803,0.178573,Normal
22,0.44514,0.338354,0.072756,Normal
20,-0.143019,1.73113,0.526928,Normal
14,1.05685,0.5799,0.78735,Warning
2,2.66154,0.763659,0.835132,Warning
12,0.0190518,0.943356,0.306317,Normal
15,-0.612304,0.914447,0.220736,Normal
14,0.529078,0.72715,0.509392,Normal
3,0.421286,0.615741,0.327553,Normal
4,-3.10707,0.676285,0.831587,Warning
5,-2.73779,0.944484,0.882984,Warning
0,-2.08455,0.240869,1,Critical
10,2.0001,1.10474,0.413205,Normal
6,0.833161,0.528411,0.0705939,Normal
3,-1.85782,1.16657,0.89607,Warning
16,1.08343,0.13616,0.730354,Warning
16,0.269042,0.56705,0,Normal
10,-0.828045,0.013628,0,Normal
23,0.531492,0.300047,0.698441,Warning
5,-0.0738287,1.04368,0.241822,Normal
16,1.51025,0.915415,0.715074,Warning
7,-0.692017,0.580797,0.0916752,Normal
16,0.300407,0.841641,0.217652,Normal
18,2.30334,0.712587,0.471693,Normal
15,-2.89467,1.30772,0.768794,Warning
9,0.317666,0.957418,0,Warning
0,-0.344149,0.494438,0,Normal
8,1.73063,1.23874,0.5323,Normal
13,0.770753,0.683422,0.243002,Normal
4,-2.72171,0.518169,0.620492,Warning
11,-0.686958,1.21295,0.429108,Normal
15,-0.410756,0.577324,0,Normal
21,-0.123429,0.241607,0.491487,Normal
9,-0.212769,0.743638,0.28669,Normal
7,1.26135,1.12636,0.925648,Critical
7,1.77458,0.428721,1,Critical
10,-0.756713,0.111908,0.230248,Normal
9,0.0357158,1.17572,0.238557,Normal
17,-0.680668,1.05485,0.424502,Normal
8,1.35314,0.963087,0.565617,Normal
17,-0.224682,0.393492,0.458198,Normal
11,2.1849,1.37429,0.330571,Normal
2,0.738301,0.824533,0.16122,Normal
3,2.29094,0.319917,0.403394,Normal
5,0.0448068,0.132414,0.46583,Normal
6,1.41192,0.681728,0.381717,Normal
6,-4,0.390482,0.687598,Warning
11,-0.15312,0,0.198576,Normal
2,1.0506,0.122889,0.303978,Normal
19,0.20395,0.634377,0,Normal
10,-0.234497,0.617889,0.0314429,Normal
21,2.2257,0,0.436061,Normal
8,0.95537,1.2909,0,Normal
22,0.388662,0.56382,0,Normal
12,2.46297,0.587716,0.660582,Warning
22,0.0836674,0.207756,0,Normal
9,0.243524,0.243571,0.199958,Normal
23,0.476023,0.326627,0.135672,Normal
18,-0.668975,0.186912,0.395969,Normal
8,-0.973583,0.690967,0.549744,Normal
19,0.203524,0.814934,0.539231,Warning
23,0.694313,0.244327,0.690422,Warning
4,2.09592,0.157799,0.371153,Normal
20,2.35638,0.833175,0.381698,Warning
16,-0.956022,1.19073,0.664587,Warning
22,2.2716,0.859936,0.795849,Warning
21,-3,0.703335,0.780003,Warning
22,0.867474,0.208327,0.440409,Normal
23,1.15496,0.477608,1,Critical
7,0.338875,1.33282,0,Normal
20,0.673814,0.80229,0,Normal
4,-0.555398,0.529908,0.135602,Normal
0,-4.02465,0.616668,1,Critical
8,2.08336,0.374538,0.847233,Warning
6,2.35209,0.382044,1,Critical
8,-0.536887,1.37242,0.3953,Normal
17,0.0203607,0.446304,0.204658,Normal
15,3.74216,0.311872,0.55605,Normal
0,-3.3476,0.56174,0.77645,Warning
10,2.08248,0.75975,1,Critical
13,-0.978073,0.978546,0.281016,Normal
15,0.516492,0,0.202256,Normal
20,1.55486,0,0.623909,Warning
9,-0.239701,0,0.347236,Normal
10,0.110325,0.689763,0.626475,Normal
23,-1.95666,0.557419,0.753327,Warning
2,0.799376,0.746271,0.190526,Normal
14,-2.34032,1.02354,0.740263,Warning
18,0.124922,0.0906868,0.494062,Normal
23,-1.00333,0,0.632193,Warning
3,0.19517,0.395247,0.0621357,Normal
0,0.569308,0.0672015,0,Warning
19,1.36361,0.157793,1,Critical
4,3.6815,0.123843,0.736547,Warning
4,-3.29336,1.12067,0.687679,Warning
15,0.794015,0,0.42157,Normal
19,2.56016,0.564708,0.971215,Critical
9,1.58372,0,0.604815,Warning
5,-0.220673,0.0369575,0.156218,Normal
7,-2.81444,0.456127,0.47175,Normal
11,-1.48001,0.733783,1,Critical
10,-0.311154,0.620649,0.436968,Normal
18,-0.11168,1.09586,0,Normal
11,-0.315301,0.358149,0.410154,Normal
19,-0.477437,0.616774,0,Normal
19,0.642045,0.480646,0.471496,Normal
16,-0.363032,1.47224,0.697774,Normal
10,-3,0.673162,0.862091,Warning
14,0.456169,0.695927,0.243304,Normal
20,-0.509864,0.105751,0.169696,Normal
6,1.34835,1.26173,0.758528,Warning
3,-1.01511,0.962797,0.679301,Warning
8,-2.85694,0,0.815313,Warning
18,0.272423,0.876598,0.163271,Normal
16,0.87016,0.989084,0,Normal
18,-0.229643,1.0828,0.221784,Normal
15,0.259908,1.0243,0,Normal
18,-1.06139,0,0.989149,Warning
21,1.04626,1.18609,0.852055,Warning
14,-0.946028,0.77963,0,Normal
20,-0.707976,0.190928,0.428272,Normal
9,-0.0348508,0.260282,0,Warning
20,-0.825353,0.802663,0.119185,Normal
0,-1.81694,0.468167,0.644732,Warning
7,1.3782,0.396242,0.728095,Warning
23,-3,0,0.339638,Warning
22,-1.27668,0.086172,1,Critical
20,0.637079,0.17494,0.182823,Normal
19,-0.095456,0.688851,0.690397,Normal
13,-0.648066,0.517784,0.629512,Warning
20,-0.1224,0.706014,0.210494,Normal
12,-0.811842,0.249182,0.48106,Normal
23,0.512701,0.347858,0.240349,Normal
0,-0.115468,0.553284,0.165301,Normal
11,-2.44267,0.567471,0.141012,Normal
18,-2.81793,0.452814,0.957653,Critical
5,-0.534991,0.758585,0.0938969,Normal
6,-3.59955,0.660953,0.584926,Normal
5,1.35266,0.516473,0.672578,Warning
21,-0.822112,0,0.541987,Normal
11,-0.524865,0.766339,0.534531,Normal
11,0.318953,0.678809,0,Warning
17,-3,0.35532,0.935587,Critical
22,0.696208,1.13115,0.43618,Normal
1,-0.118691,0.918976,0.113542,Normal
3,-0.991405,0.304253,0.239196,Normal
15,-0.165431,0.715348,0.165495,Normal
8,0.195812,0.705941,0.503512,Normal
7,0.0986005,0.181213,0,Normal
13,2.42404,0.821912,0.772198,Warning
21,-0.0206037,0.302605,0.376055,Normal
14,0.225751,0,0.516263,Normal
21,-0.427161,0.944575,0.470599,Normal
14,-1.0304,0.749362,0.74734,Warning
13,3.81947,0.842496,0.428041,Normal
3,-0.804083,1.36077,0.6589,Warning
0,-0.679443,0.167105,0.36772,Normal
7,1.16782,0,0.741814,Warning
10,-0.846248,0.340066,0.375583,Normal
7,-3.17268,1.43611,0.65072,Warning
14,-0.38411,0,0.41394,Normal
16,-1.87181,0.207885,0.651271,Warning
8,-0.614122,0.794287,0.239938,Normal
4,0.510301,0.264413,0.131159,Normal
7,-2.72914,0.297784,1,Critical
11,2.56132,0.781134,0.895013,Warning
0,-0.214693,0.802828,0.29415,Normal
11,-3,0.17541,0.977308,Critical
3,-0.0243134,0.479979,0,Normal
22,-1.61489,0.872779,0.508775,Normal
20,-0.310917,0.611674,0.733459,Normal
20,-0.294657,1.57331,0.135573,Normal
1,2.64127,0.284555,0.526972,Normal
18,-3,1.40416,1,Critical
19,2.04055,0.894989,0.952496,Critical
11,0.545845,0.782681,0.310844,Normal
7,0.665932,0,0.0411749,Normal
4,-2.50456,0.881937,0.570969,Normal
16,2.01287,0.842895,0.574235,Normal
7,0.917982,1.25562,0,Normal
7,-0.361906,0.0969641,0.685332,Normal
22,-2.19946,0,1,Critical
3,-0.817319,1.37779,0.465828,Normal
3,0.252565,0.0622489,0.668547,Normal
0,3.87791,0.70155,0.404291,Normal
13,1.60828,1.08116,0.843867,Warning
21,0.524638,0.202488,0.259251,Normal
15,-0.419894,0.898751,0.509229,Normal
21,2.65951,0.910958,0.758223,Warning
20,-0.810791,0.956843,0.112572,Normal
5,-1.82594,0.49086,0.699444,Warning
23,-0.270511,0.550533,0.400186,Normal
23,2.71129,0.802499,0.609818,Warning
16,-0.509181,0.554542,0.20026,Normal
12,0.0780405,0.234854,0.265125,Normal
8,2.80741,0.271344,0.682174,Warning
12,1.43919,0.783891,0.726009,Warning
14,-2.87909,1.21514,0.995943,Critical
20,-0.548041,1.23163,0.412144,Normal
22,0.562571,0.402895,0.0702936,Normal
12,0.491175,0.951454,0,Normal
14,-0.211679,0.94931,0.241904,Warning
22,3.25706,0.42059,0.996865,Critical
6,0.528545,0.894182,0.583401,Normal
21,2.00037,0.501738,0.311316,Normal
16,1.97085,1.05348,0.522575,Normal
7,-0.732938,0.410031,0,Normal
12,-0.73588,0.46038,0.48725,Normal
11,0.0257545,1.055,0.168397,Normal
10,0.146422,0.161019,0.600576,Normal
0,-0.354528,1.11118,0.110326,Normal
3,-0.267338,0.853649,0.471312,Normal
9,-0.790818,0.632505,0.496807,Normal
18,-0.258643,0.24863,0.326039,Normal
15,-1.41192,0.796143,0.90628,Critical
23,1.65121,1.14877,0.542918,Normal
2,-1.97775,1.16158,0.69191,Warning
18,-2.73929,0.442337,1,Critical
9,-0.716198,0,0.331417,Normal
0,-0.0739729,0,0.194616,Normal
10,0.905579,0.708227,0.729622,Warning
6,-2.63067,1.74792,0.569172,Normal
9,-1.25474,0.371583,0.612274,Warning
15,0.298597,0.743895,0.458007,Normal
0,-0.414974,0.403604,0,Normal
22,-0.968297,0.697734,0,Normal
21,-0.513525,0,0.29652,Normal
6,0.370361,0,0.403161,Normal
20,0.370812,0.854702,0.483292,Normal
12,-0.324873,1.15443,0,Normal
21,0.327225,0.664378,0.353476,Normal
5,0.275376,0.206999,0.782566,Normal
0,0.165054,0.344044,0.519387,Normal
6,-0.804377,0.239379,0.747931,Critical
7,-0.624844,0.657157,0.705526,Warning
18,-3,0.664476,1,Critical
0,3.38817,0.784863,0.767076,Warning
10,0.876068,0.481268,0.413222,Normal
11,0.254018,0.723845,0.341375,Normal
12,-3,0.429311,0.822182,Warning
9,2.43612,0,0.653178,Warning
14,0.902523,0.858281,0.102879,Normal
7,-0.435572,0.830986,0.716327,Warning
4,1.22942,1.13689,1,Critical
5,-0.0218591,0.79115,0,Normal
14,-2.69048,0.547855,0.764916,Warning
19,-0.40047,1.9325,0.519931,Normal
12,-0.000711348,1.249,0.102133,Normal
16,0.735271,0.269561,0.161925,Normal
4,-0.0893752,0.512778,0.0739837,Warning
8,0.254995,0.0609033,0,Normal
10,2.56898,1.09004,0.763653,Warning
20,1.29928,0.367724,0.780389,Warning
11,0.482313,0.229443,0.397234,Normal
4,-0.56987,0.63674,0.271437,Normal
0,-0.642344,0.658868,0.183996,Normal
11,-0.310786,0.330849,0,Normal
4,0.226356,0.0507535,0.290836,Normal
6,-0.217146,0.748934,0,Normal
14,0.0673953,0.768919,0.237593,Normal
20,-0.407816,0,0.562561,Normal
17,-1.86365,0.362331,0.926523,Critical
11,1.31778,1.49861,1,Critical
18,-0.0776227,0.881238,0.578633,Normal
6,0.784304,1.35301,0.358113,Normal
18,-0.0314699,0.162905,0,Normal
2,0.823235,1.01938,0,Normal
11,2.46445,0.578889,0.838015,Warning
2,0.689699,0.35586,0,Normal
22,-0.793894,0.481496,0.443653,Normal
3,3.84715,0.636258,1,Critical
