AgeMonths,RelativeDeviation,StdDevMinutes,PctDaysOutOfRange,Direction,Label
22,-0.0394472,17.8411,0.115446,-1,Normal
11,-1.89065,36.426,0.494775,-1,Normal
20,-1.44339,29.0355,0.0663834,-1,Normal
8,-2.34805,28.9177,0.594301,-1,Normal
0,0.485796,41.4963,0,1,Normal
16,-0.162723,60.1954,0,-1,Normal
22,-0.569746,55.0708,0.348716,-1,Normal
0,-2.46343,41.8738,0.459311,-1,Normal
13,0.565669,10.3836,0.0939176,1,Normal
11,-3.17403,3.85747,0.494135,-1,Normal
1,2.7371,0,0.393814,1,Normal
15,1.20571,48.9711,0.788785,1,Normal
12,0.106552,35.7753,0.340854,1,Warning
22,0.0489038,65.7582,0.432727,1,Normal
11,0.895285,47.3324,0,1,Normal
2,-0.188916,52.3161,0.461309,-1,Normal
7,-0.00349873,26.1613,0.203153,-1,Normal
15,1.81839,37.724,1,1,Warning
9,-3.4768,59.6443,0.820804,-1,Warning
1,1.87037,56.227,0.784609,1,Normal
3,-0.29982,8.55023,0,-1,Normal
11,2.62838,32.0739,0.505541,1,Normal
14,-0.176321,50.0625,0.0488803,-1,Normal
8,-0.426502,56.048,0.295485,-1,Normal
10,0.561681,43.4724,0.269021,1,Normal
9,0.152483,33.8476,0.211435,1,Normal
0,-2.23558,83.4362,0.551163,-1,Normal
18,-0.108422,9.89033,0.376308,-1,Normal
12,2.68035,33.1189,0.641898,1,Warning
6,-0.179595,40.894,0.246195,-1,Normal
6,0.198325,36.7936,0.127114,1,Normal
19,2.18493,25.071,0.650517,1,Normal
11,-1.86235,17.6901,0.480301,-1,Normal
0,1.67585,25.0945,0.423446,1,Normal
16,-1.71709,55.3391,1,-1,Warning
11,1.66333,15.5871,0.960009,1,Warning
2,2.56993,49.8652,0.467954,1,Normal
3,-0.52486,65.5857,0.117421,-1,Normal
12,0.35073,47.5375,0.527106,1,Normal
1,2.37092,19.8146,0.879487,1,Normal
19,0.920494,31.5542,0.367002,1,Normal
21,-3.51779,7.3884,0.940685,-1,Warning
13,-0.397384,47.1233,0.423593,-1,Normal
17,-0.141466,43.2526,0.414744,-1,Normal
20,-0.795638,44.8641,0,-1,Normal
12,1.85847,11.3774,0.64916,1,Normal
9,-2.56075,6.48523,1,-1,Warning
18,1.44033,28.4346,0.69062,1,Normal
15,-2.48137,43.9924,0.865567,-1,Warning
5,2.31635,29.8239,1,1,Warning
23,-0.0594196,7.71909,0,-1,Normal
6,0.90239,5.30679,0.06708,1,Normal
2,-2.82984,37.5625,0.510273,-1,Normal
23,0.285246,89.608,0,1,Normal
17,-0.997924,44.5698,0.248352,-1,Normal
20,-1.62728,88.2878,0.988884,-1,Warning
17,1.11138,57.3375,0.809204,1,Normal
22,-0.0874213,51.6203,0,-1,Normal
11,-0.83216,23.159,0.152695,-1,Normal
8,-0.136776,29.7554,0.120946,-1,Normal
18,2.74622,50.9102,0.79679,1,Normal
2,-0.113406,44.9372,0.363381,-1,Normal
8,-0.53375,28.5933,0.861299,-1,Warning
11,-3.10068,48.2849,0.796271,-1,Warning
11,0.321939,36.2721,0.831369,1,Normal
1,1.98938,6.80107,0.545058,1,Normal
20,-0.416203,27.1769,0.0131366,-1,Normal
16,2.87752,16.7316,1,1,Warning
17,-0.276136,7.90027,0.325066,-1,Normal
10,-0.438042,14.9814,0.749055,-1,Warning
2,0.387378,17.4817,0.387714,1,Normal
10,-0.0716804,24.9883,0.381814,-1,Normal
4,-0.48479,48.3984,0.338601,-1,Normal
22,-0.601189,41.4472,0.372979,-1,Normal
8,0.890665,63.5641,0.509163,1,Normal
9,-1.42066,32.8905,0.797535,-1,Warning
10,0.537562,46.5055,0.364788,1,Normal
9,0.0118052,69.4893,0.412266,1,Normal
19,-0.618987,14.6527,0.19495,-1,Normal
18,-1.40947,20.7922,1,-1,Warning
3,-1.04974,31.7998,0.655135,-1,Warning
5,-0.0896734,50.6449,0,-1,Normal
1,-0.414221,1.95481,0.502832,-1,Normal
14,-0.314934,13.4493,0.230885,-1,Normal
15,0.24352,49.3166,0.310055,1,Normal
15,-1.99862,13.5689,0.604637,-1,Warning
4,0.282147,39.3514,0.462125,1,Normal
1,0.344759,37.7209,0.597097,1,Normal
21,0.587539,71.9651,0.384812,1,Normal
7,1.51533,40.5887,1,1,Warning
0,0.363119,60.067,0.361921,1,Normal
21,0.571675,73.1266,0.296363,1,Normal
11,0.566876,66.3595,0,1,Normal
6,3,18.2274,0.902084,1,Warning
1,0.348437,66.8709,0.207316,1,Warning
7,-1.31373,51.5837,0.598768,-1,Warning
23,1.96329,71.4614,0.887109,1,Normal
17,0.64907,0,0.406733,1,Normal
5,-0.719871,101.234,0.349428,-1,Normal
22,-2.35584,48.4823,0.119576,-1,Normal
2,-0.560671,57.3544,0.504491,-1,Normal
11,0.672634,15.4749,0.149233,1,Normal
4,-0.737119,33.5604,0.433139,-1,Normal
7,1.5775,32.8533,0.685984,1,Normal
9,0.732645,2.66929,0.0908027,1,Normal
23,0.26015,23.3577,0.229417,1,Normal
11,-2.27229,38.8124,0.975181,-1,Warning
5,-3.02175,24.4943,0.979926,-1,Warning
18,1.72882,26.9489,0.666496,1,Normal
13,0.525815,45.4289,0.217679,1,Normal
18,-0.455127,46.6035,0.0657786,-1,Normal
6,-3.33608,36.4036,0.797675,-1,Warning
23,1.76153,34.4068,1,1,Warning
4,0.473159,24.5792,0.384419,1,Normal
7,0.709225,61.9068,0,1,Normal
15,-2.16895,0,0.500834,-1,Normal
16,-0.159775,79.7513,0.334886,-1,Normal
14,0.182606,53.9714,0.326548,1,Normal
9,-2.2877,52.6447,1,-1,Warning
0,0.59543,31.8714,0.267421,1,Normal
18,-1.14433,25.2908,1,-1,Warning
0,0.791136,74.1102,0.67718,1,Warning
3,-0.517642,0,0.061712,-1,Normal
12,1.35369,62.4791,0.478919,1,Normal
5,0.556885,60.9694,0.134811,1,Normal
13,2.08702,24.7061,0.936527,1,Warning
23,-3.46328,39.3033,0.94795,-1,Warning
1,0.620916,9.68293,0.2914,1,Normal
10,0.511118,0,0.22984,1,Normal
20,-1.12073,19.4588,0.43515,-1,Normal
0,0.758134,20.0065,0,1,Normal
12,-2.38113,11.0288,0.694664,-1,Warning
11,-1.78415,4.34978,0.941688,-1,Warning
11,-1.04444,24.8819,0.69801,-1,Warning
18,1.25583,0,0.808317,1,Normal
2,-0.316483,31.0804,0.0560567,-1,Normal
6,0.588768,40.201,0.323504,1,Normal
10,-2.14096,57.316,0.698313,-1,Warning
15,-0.188911,30.3409,0,-1,Normal
1,1.87047,48.6716,0.592702,1,Normal
23,2.0524,42.8702,0.770679,1,Normal
5,-2.15257,40.345,0.439573,-1,Normal
13,1.36007,49.3984,0.784121,1,Normal
4,-0.718811,79.9985,0.460663,-1,Normal
4,0.299717,27.7376,0.315125,1,Normal
5,-0.881827,28.0776,0,-1,Normal
8,-1.28916,51.8062,0.563024,-1,Normal
0,-2.93301,47.4362,1,-1,Warning
4,0.792164,30.0657,0,1,Normal
11,-2.58485,19.6851,0.625109,-1,Warning
8,-0.745535,7.70887,0.373614,-1,Normal
22,-3.26976,44.8845,0.664572,-1,Warning
5,3,27.1448,0.438183,1,Normal
0,-2.75738,38.3004,0.453386,-1,Normal
17,0.549296,56.9117,0.434089,1,Normal
11,-0.269418,55.6777,0.173077,-1,Normal
7,2.84655,36.1581,1,1,Warning
15,-0.276644,37.8474,0.35569,-1,Normal
12,-0.0458446,13.1953,0.0272844,-1,Normal
22,0.225259,32.4952,0.396003,1,Normal
14,-0.0675231,32.1847,0.721243,-1,Warning
20,0.961222,47.1297,0,1,Normal
19,2.82229,25.8057,0.621014,1,Normal
19,3.46781,38.7604,0.922784,1,Warning
11,0.705333,27.5658,0.182113,1,Normal
4,-2.62229,54.8521,0.537254,-1,Normal
2,-0.651165,48.9258,0.581095,-1,Normal
15,2.94248,28.4767,0.328093,1,Normal
5,1.75936,33.4088,0.753786,1,Normal
15,2.31848,58.8093,0.38099,1,Normal
9,0.118512,53.7472,0,1,Normal
11,-0.224038,46.3989,0.203924,-1,Normal
11,-0.000323719,51.3273,0.373308,-1,Warning
20,-0.324089,29.7967,0.185839,-1,Normal
6,-3.34502,37.3282,0.598187,-1,Normal
6,-0.120729,57.4476,0.718823,-1,Normal
11,-0.172979,25.7307,0.29445,-1,Normal
21,3.58727,15.1262,0.759076,1,Normal
5,1.64321,48.4155,0.99886,1,Warning
13,-0.369267,20.9738,0.757721,-1,Warning
6,0.0621384,30.3514,0,1,Normal
12,-0.298552,50.5221,0.247018,-1,Normal
13,-2.77113,24.7393,1,-1,Warning
11,0.836902,43.796,0.431615,1,Normal
2,0.0753966,20.6087,0,1,Normal
15,-1.5365,17.7298,0.533641,-1,Normal
5,1.6304,41.1314,0.399221,1,Normal
20,0.237008,13.4938,0.427458,1,Normal
4,0.373436,24.9109,0.0899761,1,Normal
16,-0.690212,19.3933,0.4312,-1,Normal
13,0.115414,19.0828,0.147445,1,Normal
4,1.93055,33.2153,0.441821,1,Normal
22,-3.27238,48.9219,1,-1,Warning
6,2.43109,49.7545,0.728932,1,Normal
4,2.66698,41.2504,0.980156,1,Warning
19,0.844498,7.64751,0.283565,1,Normal
15,-0.358734,16.8246,0.33466,-1,Normal
11,0.235918,22.6703,0,1,Normal
6,1.0208,55.8401,0.679587,1,Normal
11,0.0140168,1.73524,0.142082,1,Normal
14,0.420372,57.118,0.321066,1,Normal
7,-1.56984,47.6292,1,-1,Warning
16,-1.19486,20.1408,0.794165,-1,Warning
22,-0.479058,59.0676,0.512671,-1,Normal
22,0.493668,18.2266,0.281199,1,Normal
3,0.533072,12.1303,0.722874,1,Normal
13,0.108355,32.0129,0.492851,1,Normal
19,-4.06112,41.869,0.934331,-1,Warning
4,0.0227052,34.6177,0.692434,1,Normal
15,-0.61067,26.6552,0.227958,-1,Normal
7,-0.768968,20.4477,0.241793,-1,Normal
20,-2.77528,15.5634,0.741567,-1,Warning
2,0.561972,31.1796,0.419412,1,Normal
1,-1.59082,39.0327,0.354117,-1,Normal
8,-2.45784,31.323,0.503263,-1,Normal
4,0.984274,18.1315,0.930509,1,Normal
4,0.059644,21.825,0.108401,1,Normal
9,0.209075,16.2913,0.28571,1,Normal
15,-1.02547,32.0274,0.601647,-1,Warning
10,-3.94171,21.7894,0.561971,-1,Normal
11,0.387182,16.0083,0.235091,1,Normal
11,0.0565577,6.7889,0.348973,1,Normal
4,-1.716,19.1457,0.210783,-1,Normal
6,-3.42634,19.7869,0.742559,-1,Warning
23,-0.326341,39.2125,0.163308,-1,Normal
11,2.37105,40.3094,0.610175,1,Normal
17,-0.319286,16.1517,0.212681,-1,Warning
13,0.555217,52.856,0.372009,1,Normal
21,-0.457209,18.4021,0.49094,-1,Normal
12,1.55364,65.404,0.833098,1,Normal
11,-0.660551,43.7598,0.213309,-1,Normal
1,-1.05096,43.7,0.983574,-1,Warning
7,2.27756,25.951,0.783347,1,Normal
6,0.0584778,41.4503,0.300712,1,Warning
8,-2.71759,32.8895,0.908726,-1,Warning
5,-1.29098,49.5298,0.810893,-1,Warning
5,2.21041,57.2377,0.836089,1,Normal
4,-0.397168,24.6914,0.20185,-1,Normal
3,1.27013,33.0727,0.808189,1,Normal
4,1.33779,30.4893,0.724124,1,Normal
9,3,63.669,0.469728,1,Normal
4,0.206307,21.2261,0.548061,1,Warning
12,-0.58725,32.9086,0.261443,-1,Normal
9,-0.877466,48.1748,0.455269,-1,Normal
5,-0.353496,10.4192,0.560305,-1,Normal
13,0.844638,68.9774,0.545227,1,Normal
3,-0.730972,34.0197,0.160309,-1,Normal
18,1.11871,91.7022,0.680571,1,Normal
13,2.26486,33.8082,0.639663,1,Normal
12,0.0523233,36.6572,0.417946,1,Normal
14,-2.22555,72.5027,0.78431,-1,Warning
23,-0.179324,23.7757,0,-1,Normal
13,-2.94554,47.0582,0.890213,-1,Warning
0,-1.15249,67.0517,0.378917,-1,Normal
8,-0.973101,86.1804,0.362322,-1,Normal
1,0.333611,63.7446,0.714262,1,Normal
1,0.224085,15.6728,0.112509,1,Normal
11,0.394994,34.6822,0.419032,1,Normal
19,0.288585,70.9033,0.116509,1,Normal
0,1.84541,7.08258,0.975187,1,Warning
17,-0.471502,66.7328,0.535509,-1,Normal
4,-0.594342,8.97124,0.181362,-1,Normal
15,-1.10505,6.94922,0.869772,-1,Warning
18,0.00107444,40.5065,0,1,Normal
23,1.58374,76.3055,0.594303,1,Normal
9,-1.79837,23.1335,0.343152,-1,Normal
11,3,29.4933,0.716054,1,Normal
16,0.620998,62.4935,0.200154,1,Normal
20,3.89028,21.5523,1,1,Warning
9,-1.41198,25.9023,0.011273,-1,Normal
12,-3.28751,43.4504,0.742424,-1,Warning
11,0.604105,13.3507,0.0651575,1,Normal
21,-0.996345,11.2848,0,-1,Normal
10,2.51768,44.1515,1,1,Warning
6,3,49.8289,0.456395,1,Normal
18,2.21185,40.0533,0.99639,1,Warning
12,-0.504707,2.97253,0.259316,-1,Normal
20,-0.555466,82.216,0.23449,-1,Normal
16,-2.12271,49.2196,0.9346,-1,Warning
14,-0.574621,32.4011,0.375516,-1,Normal
23,2.76141,26.0077,1,1,Warning
6,1.0663,69.3588,0.591164,1,Normal
20,0.234688,58.9274,0.356724,1,Normal
21,1.95529,0,1,1,Warning
5,0.831604,37.8607,0.854826,1,Normal
5,-1.94596,42.5806,0.819964,-1,Warning
8,-0.309919,21.0155,0.080033,-1,Normal
14,-0.149442,34.2346,0.134553,-1,Normal
13,-2.58064,38.7883,1,-1,Warning
10,2.48372,42.8913,0.337919,1,Normal
22,0.05844,27.4208,0.431383,1,Normal
15,0.503258,61.7787,0.426379,1,Normal
15,-1.88529,38.4526,0.906894,-1,Warning
20,0.175233,64.6971,0.124669,1,Normal
19,0.0130653,56.1982,0.150559,1,Normal
7,1.38698,38.4314,0.690697,1,Normal
13,3.93462,52.183,0.895617,1,Normal
16,0.714246,18.067,0.172663,1,Normal
2,-0.178148,33.6716,0,-1,Normal
23,-0.494434,70.5121,0,-1,Normal
18,1.68319,4.03729,0.516086,1,Normal
8,-0.219014,16.8954,0,-1,Normal
10,0.499037,35.7064,0.421787,1,Normal
14,0.151764,17.6893,0.117573,1,Normal
8,1.22374,43.943,0.413754,1,Normal
15,-2.43623,30.7272,0.989812,-1,Warning
4,0.502304,19.2532,0.190107,1,Normal
3,2.47533,71.1754,1,1,Warning
2,-0.940215,12.7522,0.837178,-1,Warning
7,1.70278,99.534,1,1,Warning
1,0.717609,1.64203,0.130586,1,Normal
23,-0.0493417,47.8325,0.144872,-1,Normal
7,-0.0775707,16.6369,0.284,-1,Normal
23,-1.88621,25.9571,0.697634,-1,Warning
13,-0.286089,44.9976,0.0160135,-1,Normal
9,3,11.5446,0.866869,1,Normal
11,0.795988,43.4888,0.444737,1,Normal
12,0.189527,41.1921,0.384204,1,Normal
10,-2.14898,20.0408,0.990595,-1,Warning
5,0.860516,26.2633,0.0414978,1,Normal
9,-0.235583,47.0716,0,-1,Normal
20,0.903031,37.3968,0.385642,1,Normal
23,0.316387,119.163,0.165015,1,Normal
21,1.24051,34.2852,0.681879,1,Normal
14,0.0570039,41.4448,0.600748,1,Normal
3,-0.53182,75.6064,0.502996,-1,Normal
11,1.37175,17.5801,0.759107,1,Normal
5,-3.85095,17.8162,0.372577,-1,Normal
6,-1.42069,26.9128,0.8262,-1,Warning
6,-3.84004,44.0767,0.559623,-1,Normal
16,-0.259807,22.442,0.492801,-1,Normal
12,0.401724,55.0289,0.489779,1,Normal
8,0.199654,40.7711,0.491368,1,Normal
13,0.734318,16.9394,0.601761,1,Warning
5,-0.179295,50.1389,0.30196,-1,Normal
13,-0.835882,15.3488,0,-1,Normal
16,-0.124116,33.0329,0,-1,Normal
0,-0.916659,3.73254,0.442513,-1,Normal
12,-0.146083,17.2971,0.55139,-1,Normal
6,-2.22205,40.4306,0.624542,-1,Warning
18,-0.57283,28.975,0.323672,-1,Normal
7,1.84998,52.7811,0.609304,1,Normal
2,2.49483,50.6437,0.693841,1,Normal
6,0.733392,23.2249,0.138349,1,Normal
10,-0.795814,50.4604,0.491587,-1,Warning
6,0.707034,32.8642,0.102021,1,Normal
16,0.650536,43.6976,0.100338,1,Warning
23,-0.951871,43.357,0.352106,-1,Normal
11,0.361904,54.5354,0.595984,1,Normal
18,0.336863,14.441,0.517132,1,Normal
13,-0.250647,51.8629,0,-1,Normal
12,0.733841,51.7329,0.470565,1,Normal
11,-2.2312,51.2159,1,-1,Warning
15,1.9098,1.37316,0.519334,1,Normal
3,-2.10295,14.266,0.769048,-1,Warning
15,0.413005,8.04522,0.212849,1,Normal
15,-1.68212,6.52912,0.811637,-1,Warning
22,0.0239124,22.0517,0.535444,1,Normal
13,-2.11271,45.2755,0.837498,-1,Warning
17,0.142082,49.3086,0.443543,1,Normal
8,1.15888,53.992,0.729707,1,Normal
5,0.669406,48.9944,0.364502,1,Normal
1,0.13476,1.44294,0.566129,1,Normal
3,-0.874833,22.8149,0.462158,-1,Normal
9,2.02277,40.3926,0.716805,1,Normal
17,-2.66881,42.9686,0.886615,-1,Warning
5,1.1101,62.8095,1,1,Normal
9,1.62501,19.6622,0.823508,1,Normal
2,0.560554,20.965,0,1,Normal
10,-0.370918,45.1859,0.293961,-1,Normal
6,-0.0762461,59.8197,0.475086,-1,Normal
0,-2.34972,32.0334,0.913261,-1,Warning
7,1.29465,51.8429,0.647351,1,Normal
14,0.513847,38.3451,0,1,Normal
10,2.5238,39.5234,0.576288,1,Normal
3,-0.391236,67.9816,0.170841,-1,Normal
21,-0.274915,5.80851,0.141403,-1,Normal
15,0.225252,29.1191,0.50287,1,Normal
20,-0.187347,17.845,0.150244,-1,Normal
12,-2.18336,66.8448,0.993627,-1,Warning
10,1.04407,32.1841,0.483527,1,Normal
12,-0.693169,8.98424,0.676722,-1,Warning
11,-3.09901,75.4419,0.585292,-1,Normal
13,3.0073,26.7447,0.768263,1,Normal
23,-0.419959,44.6573,0.268644,-1,Normal
13,-4.48421,3.00145,0.619328,-1,Warning
7,-0.357782,71.4649,0.352584,-1,Normal
16,-0.172911,7.48786,0.545056,-1,Normal
1,-0.00948566,54.8487,0.514735,-1,Warning
5,-0.887147,18.3673,0.227418,-1,Normal
9,-0.131234,54.3105,0.693407,-1,Normal
8,0.888978,66.42,0.337266,1,Normal
4,-3.4484,38.3068,0.506926,-1,Normal
15,-0.568514,27.3877,0,-1,Normal
22,3.2896,64.3285,0.524239,1,Normal
15,2.85974,15.3715,1,1,Normal
19,-0.525886,38.5728,0.0049547,-1,Normal
15,1.11226,31.9948,0.861008,1,Normal
3,-3.58358,29.2061,0.520356,-1,Normal
6,-0.483692,12.7739,0.627549,-1,Warning
7,1.60075,19.5703,1,1,Warning
9,-2.32452,50.8384,0.104178,-1,Normal
18,0.412317,10.4638,0.294387,1,Normal
6,-0.782464,52.5325,0.212857,-1,Normal
13,-0.692698,23.6036,0,-1,Normal
7,0.247512,34.6033,0.432792,1,Normal
3,-0.303198,34.5018,0.48658,-1,Normal
5,3,18.2917,0.115937,1,Normal
11,-0.00373827,46.9841,0.474099,-1,Normal
18,1.46977,34.9107,1,1,Normal
12,-0.285108,17.9268,0.100016,-1,Normal
23,0.856523,13.7678,0.0990282,1,Normal
9,-0.942033,13.1337,0.190327,-1,Warning
7,0.186442,0,0,1,Normal
23,2.79681,2.24929,0.611775,1,Normal
14,2.94356,36.3301,0.736867,1,Normal
2,-0.0574603,34.8034,0.423503,-1,Normal
14,-0.515529,54.9016,0.224046,-1,Normal
4,-0.862606,59.9269,0,-1,Normal
22,-0.249961,66.9281,0.294338,-1,Normal
17,2.3696,40.9664,0.523314,1,Normal
10,-3.00329,0,0.982334,-1,Warning
22,1.34451,45.9901,0.452415,1,Normal
18,2.14515,40.0328,0.991867,1,Warning
21,-1.52196,0,0.587718,-1,Normal
17,0.0172746,44.7928,0.394921,1,Normal
8,1.37148,28.3262,0.878167,1,Normal
10,0.370858,28.5198,0.370405,1,Normal
23,0.403345,6.01206,0.20308,1,Normal
17,2.32996,0,0.57591,1,Warning
13,3.40645,31.9137,0.607278,1,Normal
16,0.936457,39.4404,0.175044,1,Normal
1,2.14182,61.5302,0.458861,1,Normal
9,-0.926157,35.0708,0.315927,-1,Normal
5,0.213772,53.8515,0.0915604,1,Normal
6,0.178659,16.5421,0.709251,1,Warning
7,-2.6201,12.644,0.521133,-1,Normal
13,1.00101,49.5963,0.774584,1,Normal
19,-0.0681268,21.3779,0.681691,-1,Normal
22,-0.813503,14.2803,0.317601,-1,Normal
3,-0.703153,40.6802,0.164135,-1,Normal
17,1.53768,0,0.328524,1,Normal
7,0.719029,22.0461,0,1,Normal
3,0.823208,50.2419,0.114619,1,Normal
15,-0.0603937,43.0576,0.229069,-1,Normal
5,-1.04433,18.8985,0.696094,-1,Warning
15,-0.430367,36.9579,0.406748,-1,Normal
4,1.31809,58.8258,0.983438,1,Normal
3,-0.0628466,13.6172,0,-1,Normal
2,1.43177,0,0.933845,1,Normal
13,-0.938276,40.0207,0.327019,-1,Normal
0,1.57987,35.4313,0.414764,1,Normal
20,-2.97474,8.35157,0.711855,-1,Warning
6,-1.38298,7.0456,0.713985,-1,Warning
16,3.51509,51.8803,0.788531,1,Normal
23,-2.31157,8.84716,0.715185,-1,Warning
18,-0.573731,52.7945,0,-1,Normal
20,-3.03213,11.2027,0.823377,-1,Warning
4,0.800745,34.1349,0.709538,1,Normal
9,-0.569267,52.773,0.170894,-1,Normal
12,2.4846,33.2685,0.807997,1,Normal
14,-1.231,46.227,0.865662,-1,Warning
22,-1.16355,34.2874,0.449304,-1,Normal
5,0.832631,51.7855,0.367752,1,Normal
4,2.66168,48.7886,0.737879,1,Normal
14,0.617253,56.909,0.418438,1,Normal
0,-2.58282,33.819,0.673727,-1,Warning
18,-2.77581,24.1904,0.832219,-1,Warning
20,-2.61488,55.3714,0.873547,-1,Warning
16,-2.9554,18.3998,1,-1,Warning
4,0.91094,9.22491,0.158292,1,Normal
7,-0.431197,47.4616,0.244879,-1,Normal
8,-1.34387,47.1697,0.485583,-1,Normal
21,2.38932,61.5318,0.978524,1,Warning
3,0.371254,29.5277,0.207792,1,Normal
12,0.301028,33.9071,0,1,Normal
7,-2.36945,41.1435,0.867219,-1,Warning
13,-0.811862,37.3345,0.527859,-1,Normal
20,1.1147,52.9152,0.711921,1,Normal
19,1.99815,35.0667,0.819452,1,Normal
21,0.135412,42.2819,0,1,Normal
3,-0.165313,20.6926,0.117,-1,Normal
18,0.0876921,27.1197,0.805269,1,Normal
8,2.48491,41.2997,0.910217,1,Warning
18,-1.21402,49.4169,0.962548,-1,Warning
0,0.367515,50.9524,0.277766,1,Normal
3,-0.522081,52.2292,0.230029,-1,Normal
20,-0.717622,30.7115,0.579616,-1,Normal
17,1.28239,48.9507,0.867246,1,Normal
17,-0.17657,32.2736,0,-1,Normal
13,-0.413736,18.1986,0.086644,-1,Normal
15,0.642245,55.4939,0.361354,1,Normal
15,-3.68029,40.7251,0.583111,-1,Normal
0,0.981462,42.9979,0.502395,1,Normal
19,0.942814,52.3638,0.0397663,1,Normal
13,-0.449805,27.0858,0.370413,-1,Normal
5,-2.23214,22.6796,1,-1,Warning
0,-1.00158,37.1632,0.866228,-1,Warning
12,0.806539,7.08153,0.231208,1,Warning
17,3.44386,74.6959,0.883722,1,Normal
6,3,50.6058,0.953617,1,Warning
2,-0.951703,39.0852,0.424389,-1,Normal
4,0.389528,24.0957,0.242346,1,Normal
19,-0.115944,45.8096,0.264025,-1,Normal
19,-2.59086,13.3045,0.890088,-1,Warning
6,2.32544,33.4735,1,1,Warning
3,-0.0968083,54.0142,0.260111,-1,Normal
11,0.310698,49.2004,0.722714,1,Normal
1,-0.560238,39.3987,0.0509133,-1,Normal
2,-0.104523,32.0336,0.492699,-1,Normal
13,-0.388274,47.8936,0.307011,-1,Normal
8,-0.566192,51.4053,0.179427,-1,Normal
5,0.0515775,0,0.134801,1,Normal
21,0.481498,62.5681,0.0479728,1,Normal
7,-0.237574,28.3551,0.211553,-1,Normal
20,0.817599,25.6106,0.613351,1,Normal
23,1.47472,26.009,0.456104,1,Normal
7,2.54885,0,0.253399,1,Normal
9,-0.644437,39.6097,0.573052,-1,Normal
12,0.0907239,13.6428,0.215984,1,Normal
1,-3.67595,30.7001,0.669341,-1,Warning
5,-0.00461122,53.6647,0.387525,-1,Normal
17,3.21785,62.164,0.575944,1,Normal
13,0.0120778,12.8062,0.18765,1,Normal
23,-1.51236,49.2408,1,-1,Warning
23,-2.14719,22.4437,0.64084,-1,Warning
4,-0.397162,38.5121,0.420871,-1,Normal
2,-0.638179,16.3318,0.445523,-1,Normal
16,1.03468,69.3277,0.932771,1,Normal
6,-2.09579,11.4506,0.689049,-1,Warning
4,-0.0120829,58.109,0.268501,-1,Warning
21,-0.145353,75.6794,0.148433,-1,Normal
6,-1.386,20.1748,0.274705,-1,Normal
1,0.506323,17.678,0.0147967,1,Normal
3,0.703504,40.8041,0.50486,1,Normal
0,0.386052,21.8895,0.32065,1,Normal
14,2.55398,71.249,0.737721,1,Normal
13,-0.174069,11.5493,0.37297,-1,Normal
14,0.0561586,0,0,1,Normal
7,-0.00799219,46.0445,0.330276,-1,Normal
6,0.932101,13.8164,0.0343451,1,Normal
23,-0.124002,82.8948,0,-1,Warning
13,1.30038,50.6883,1,1,Normal
3,-2.67327,12.3361,0.652732,-1,Warning
19,-0.39946,28.1894,0.524476,-1,Normal
15,-0.162746,44.8434,0.229939,-1,Normal
21,-0.389258,29.2335,0.459655,-1,Normal
17,-1.05149,63.7342,0.701694,-1,Warning
7,-0.188185,56.7674,0.0837837,-1,Normal
16,0.170781,44.4001,0.155422,1,Normal
9,-2.97178,25.0267,0.457246,-1,Normal
5,0.0590726,63.6337,0.486221,1,Normal
8,1.09777,18.8454,0.942805,1,Normal
22,-3.41121,27.7142,0.626614,-1,Warning
6,0.615299,27.627,0.104951,1,Normal
18,0.686713,56.4655,0.183429,1,Normal
22,2.83449,31.8975,0.912595,1,Warning
18,-0.820012,35.5081,0.200468,-1,Normal
2,0.86713,56.4733,0.120369,1,Normal
17,-2.31442,23.457,0.407055,-1,Normal
14,-1.20865,21.9258,0.678492,-1,Warning
1,2.13433,61.7324,0.929798,1,Warning
12,2.85869,60.8151,0.640176,1,Normal
15,2.42323,0.027391,0.504231,1,Normal
1,0.908808,0,0.257647,1,Normal
21,0.326244,67.1094,0.174992,1,Normal
17,-0.350329,36.2734,0.468213,-1,Normal
12,-0.404726,38.3389,0.740832,-1,Warning
12,2.39647,19.8941,0.517346,1,Normal
7,0.178175,60.7188,0.361634,1,Normal
22,-2.33693,38.9778,0.730249,-1,Warning
22,-2.28066,82.0648,0.39292,-1,Normal
2,-1.87567,43.517,0.614958,-1,Warning
9,0.231718,0,0.580319,1,Normal
13,4.6775,49.4918,1,1,Warning
1,0.988748,49.5339,0.531676,1,Normal
18,-0.605613,27.9537,0.33691,-1,Normal
16,-0.0784744,36.0487,0.0771516,-1,Normal
8,2.59052,31.5949,0.715605,1,Normal
5,2.33012,39.5227,1,1,Warning
1,0.540961,0,0.297711,1,Normal
4,-0.424132,69.5605,0.256862,-1,Normal
11,0.028365,0,0,1,Normal
7,0.124121,64.0299,0.397321,1,Normal
22,0.106382,18.0032,0.587514,1,Normal
6,2.32594,83.3758,0.618647,1,Normal
14,-1.69499,35.2011,0.809686,-1,Warning
2,0.314808,80.2979,0.249627,1,Normal
12,-2.96531,33.8651,0.548292,-1,Normal
1,2.94772,32.1176,0.760641,1,Normal
20,0.447664,0,0.151688,1,Normal
4,-3.13666,10.5289,0.488426,-1,Warning
15,-0.55557,43.7707,0.32424,-1,Normal
10,-0.549169,50.5799,0.227775,-1,Normal
